Score Type,Score
Genuine,0.11098196357488632
Genuine,0.17475199699401855
Genuine,0.10229505598545074
Genuine,0.09116505831480026
Genuine,0.17080886662006378
Genuine,0.14865954220294952
Genuine,0.1403694897890091
Genuine,0.15966276824474335
Genuine,0.11400901526212692
Genuine,0.08323273807764053
Genuine,0.5040576457977295
Genuine,0.14791414141654968
Genuine,0.09845255315303802
Genuine,0.17911581695079803
Genuine,0.13939866423606873
Genuine,0.2502945363521576
Genuine,0.20847788453102112
Genuine,0.17807331681251526
Genuine,0.45741990208625793
Genuine,0.14872613549232483
Genuine,0.1902226060628891
Genuine,0.18263205885887146
Genuine,0.0785241350531578
Genuine,0.16586601734161377
Genuine,0.4357812702655792
Genuine,0.1209208220243454
Genuine,0.17063815891742706
Genuine,0.18792667984962463
Genuine,0.1448713093996048
Genuine,0.11350586265325546
Genuine,0.23166947066783905
Genuine,0.14224760234355927
Genuine,0.14531636238098145
Genuine,0.1173236146569252
Genuine,0.09865070879459381
Genuine,0.08165978640317917
Genuine,0.08342169225215912
Genuine,0.2666088938713074
Genuine,0.19043663144111633
Genuine,0.18179897964000702
Genuine,0.08508740365505219
Genuine,0.12205878645181656
Genuine,0.19211603701114655
Genuine,0.12479329109191895
Genuine,0.12968270480632782
Genuine,0.08865366876125336
Genuine,0.1014632135629654
Genuine,0.18773482739925385
Genuine,0.2191304862499237
Genuine,0.1698744148015976
Genuine,0.1268305778503418
Genuine,0.10489199310541153
Genuine,0.14850910007953644
Genuine,0.21118269860744476
Genuine,0.10861719399690628
Genuine,0.13125261664390564
Genuine,0.24522316455841064
Genuine,0.22788681089878082
Genuine,0.10214100033044815
Genuine,0.10681408643722534
Genuine,0.15301670134067535
Genuine,0.1994527131319046
Genuine,0.28837916254997253
Genuine,0.1434468775987625
Genuine,0.1268339306116104
Genuine,0.08667813986539841
Genuine,0.12591451406478882
Genuine,0.2985624372959137
Genuine,0.12732796370983124
Genuine,0.22190721333026886
Genuine,0.1376212239265442
Genuine,0.1725568175315857
Genuine,0.531894326210022
Genuine,0.12341246753931046
Genuine,0.12410452216863632
Genuine,0.34776240587234497
Genuine,0.143033966422081
Genuine,0.1727529615163803
Genuine,0.23299434781074524
Genuine,0.33158543705940247
Genuine,0.15223908424377441
Genuine,0.13951314985752106
Genuine,0.11456841975450516
Genuine,0.18391168117523193
Genuine,0.2557787299156189
Genuine,0.10449676960706711
Genuine,0.2349618375301361
Genuine,0.2060706615447998
Genuine,0.13842308521270752
Genuine,0.16114549338817596
Genuine,0.15088148415088654
Genuine,0.3048882782459259
Genuine,0.08301632106304169
Genuine,0.14949190616607666
Genuine,0.14754505455493927
Genuine,0.19040268659591675
Genuine,0.30800989270210266
Genuine,0.09154307842254639
Genuine,0.24392838776111603
Genuine,0.19350555539131165
Genuine,0.16324780881404877
Genuine,0.5410500764846802
Genuine,0.1543305665254593
Genuine,0.13496848940849304
Genuine,0.06423439830541611
Genuine,0.08061321079730988
Genuine,0.1400686502456665
Genuine,0.2784590423107147
Genuine,0.14830027520656586
Genuine,0.36970674991607666
Genuine,0.2221144139766693
Genuine,0.13440203666687012
Genuine,0.15569262206554413
Genuine,0.1169668436050415
Genuine,0.13811908662319183
Genuine,0.12225341796875
Genuine,0.21687527000904083
Genuine,0.10955639183521271
Genuine,0.10482615232467651
Genuine,0.17090153694152832
Genuine,0.09390723705291748
Genuine,0.10502559691667557
Genuine,0.20365874469280243
Genuine,0.2023307979106903
Genuine,0.11686104536056519
Genuine,0.358244389295578
Genuine,0.18948641419410706
Genuine,0.17473721504211426
Genuine,0.11705613136291504
Genuine,0.21179991960525513
Genuine,0.10759487748146057
Genuine,0.2817150950431824
Genuine,0.0612705759704113
Genuine,0.09217875450849533
Genuine,0.07406555861234665
Genuine,0.13984431326389313
Genuine,0.0003162277571391314
Genuine,0.12337101995944977
Genuine,0.0003162277571391314
Genuine,0.061546262353658676
Genuine,0.11403727531433105
Genuine,0.07943415641784668
