Score Type,Score
Genuine,0.11156466603279114
Genuine,0.1450132429599762
Genuine,0.33816930651664734
Genuine,0.20128582417964935
Genuine,0.12807634472846985
Genuine,0.5449803471565247
Genuine,0.585741400718689
Genuine,0.42030447721481323
Genuine,0.18395817279815674
Genuine,0.10726576298475266
Genuine,0.14125069975852966
Genuine,0.16711066663265228
Genuine,0.19361330568790436
Genuine,0.30772697925567627
Genuine,0.19856616854667664
Genuine,0.12948089838027954
Genuine,0.13577419519424438
Genuine,0.26878464221954346
Genuine,0.3339056670665741
Genuine,0.059873826801776886
Genuine,0.094066321849823
Genuine,0.1890053153038025
Genuine,0.19761599600315094
Genuine,0.13688108325004578
Genuine,0.3320522904396057
Genuine,0.2071821540594101
Genuine,0.24092380702495575
Genuine,0.3275609314441681
Genuine,0.07782688736915588
Genuine,0.20534905791282654
Genuine,0.2925705015659332
Genuine,0.276984304189682
Genuine,0.27859118580818176
Genuine,0.3597531020641327
Genuine,0.21989457309246063
Genuine,0.5731765031814575
Genuine,0.26784536242485046
Genuine,0.11423374712467194
Genuine,0.2559201419353485
Genuine,0.21541422605514526
Genuine,0.08777496963739395
Genuine,0.31446054577827454
Genuine,0.40236106514930725
Genuine,0.16642339527606964
Genuine,0.12067937105894089
Genuine,0.16402848064899445
Genuine,0.17992578446865082
Genuine,0.16659674048423767
Genuine,0.03303427994251251
Genuine,0.30318334698677063
Genuine,0.21328593790531158
Genuine,0.36391904950141907
Genuine,0.22327114641666412
Genuine,0.16445954144001007
Genuine,0.12056031078100204
Genuine,0.7010491490364075
Genuine,0.23931169509887695
Genuine,0.21240854263305664
Genuine,0.20322668552398682
Genuine,0.3519538640975952
Genuine,0.17535772919654846
Genuine,0.13404716551303864
Genuine,0.40972593426704407
Genuine,0.09240155667066574
Genuine,0.1910829246044159
Genuine,0.40004444122314453
Genuine,0.6707102060317993
Genuine,0.217171311378479
Genuine,0.21777066588401794
Genuine,0.18255913257598877
Genuine,0.09562890976667404
Genuine,0.5869466066360474
Genuine,0.14404448866844177
Genuine,0.2832152247428894
Genuine,0.14449119567871094
Genuine,0.26357272267341614
Genuine,0.23035430908203125
Genuine,0.09642378240823746
Genuine,0.10184533149003983
Genuine,0.23450590670108795
Genuine,0.3989558815956116
Genuine,0.20659591257572174
Genuine,0.1285216510295868
Genuine,0.10146485269069672
Genuine,0.24448637664318085
Genuine,0.19400307536125183
Genuine,0.22972173988819122
Genuine,0.16249394416809082
Genuine,0.10240509361028671
Genuine,0.22612330317497253
Genuine,0.15697620809078217
Genuine,0.09976212680339813
Genuine,0.16588744521141052
Genuine,0.2055617719888687
Genuine,0.36896079778671265
Genuine,0.2609415054321289
Genuine,0.09547768533229828
Genuine,0.24333439767360687
Genuine,0.4538932144641876
Genuine,0.2140330970287323
Impostor,0.3061940670013428
Impostor,0.4143071174621582
Impostor,0.5504536032676697
Impostor,0.4229033589363098
Impostor,0.4423959255218506
Impostor,0.46742624044418335
Impostor,0.450461208820343
Impostor,0.31878459453582764
Impostor,0.5542142987251282
Impostor,0.40949293971061707
Impostor,0.770556628704071
Impostor,0.746372401714325
Impostor,0.5563467741012573
Impostor,0.5309045314788818
Impostor,0.6602838635444641
Impostor,0.2656276822090149
Impostor,0.847606897354126
Impostor,0.2982865869998932
Impostor,0.2781745493412018
Impostor,0.5473538637161255
Impostor,0.6026015877723694
Impostor,0.5365965366363525
Impostor,0.5111911296844482
Impostor,0.6781647205352783
Impostor,0.15914051234722137
Impostor,0.5217007398605347
Impostor,0.648970901966095
Impostor,1.0425904989242554
Impostor,0.37935033440589905
Impostor,0.36297109723091125
Impostor,0.31840211153030396
Impostor,0.2343851625919342
Impostor,0.6156782507896423
Impostor,0.8879652619361877
Impostor,0.25342464447021484
Impostor,0.7632467150688171
Impostor,0.9089288711547852
Impostor,0.3655729591846466
Impostor,0.6524494290351868
Impostor,0.6396889090538025
Impostor,0.4605388641357422
Impostor,1.0466495752334595
Impostor,0.4798532724380493
Impostor,0.37873443961143494
Impostor,0.8096215128898621
Impostor,0.5429290533065796
Impostor,1.196829080581665
Impostor,0.5120991468429565
Impostor,0.6037173867225647
Impostor,0.23381227254867554
Impostor,0.31983092427253723
Impostor,0.09086563438177109
Impostor,0.3485627770423889
Impostor,0.31663453578948975
Impostor,0.24018394947052002
Impostor,0.9823001623153687
Impostor,0.8069757223129272
Impostor,0.8513666391372681
Impostor,0.542043149471283
Impostor,0.9996342658996582
Impostor,0.5350366830825806
Impostor,0.5919759273529053
Impostor,0.6308082938194275
Impostor,0.3229949176311493
Impostor,0.691408097743988
Impostor,0.8752179145812988
Impostor,0.7305059432983398
Impostor,0.9289857149124146
Impostor,0.46625372767448425
Impostor,0.542630672454834
Impostor,0.4349799156188965
Impostor,0.44148024916648865
Impostor,1.1046662330627441
Impostor,0.279054194688797
Impostor,0.7371839880943298
Impostor,0.7949444651603699
Impostor,0.6185227036476135
Impostor,1.0529104471206665
Impostor,0.3937379717826843
Impostor,0.6460623741149902
Impostor,0.6938551664352417
Impostor,0.6406431198120117
Impostor,0.5262465476989746
Impostor,0.2482464462518692
Impostor,0.756169855594635
Impostor,0.6083358526229858
Impostor,1.2013182640075684
Impostor,0.6139070391654968
Impostor,0.5104221105575562
Impostor,0.3784303367137909
Impostor,0.7491546869277954
Impostor,0.6210291385650635
Impostor,0.1716800183057785
Impostor,0.8920141458511353
Impostor,0.27806147933006287
Impostor,0.5046999454498291
Impostor,0.1876806616783142
Impostor,0.8018366098403931
Impostor,0.6498187780380249
Impostor,0.201994851231575
