Score Type,Score
Genuine,0.08826152235269547
Genuine,0.10214176028966904
Genuine,0.13280834257602692
Genuine,0.06410142779350281
Genuine,0.09339690953493118
Genuine,0.11387932300567627
Genuine,0.08814486116170883
Genuine,0.08589325845241547
Genuine,0.10485371202230453
Genuine,0.07166281342506409
Genuine,0.06402949243783951
Genuine,0.05482570454478264
Genuine,0.1545567810535431
Genuine,0.22928546369075775
Genuine,0.07899323850870132
Genuine,0.16360607743263245
Genuine,0.2440262883901596
Genuine,0.10174042731523514
Genuine,0.169094517827034
Genuine,0.11908432096242905
Genuine,0.08326906710863113
Genuine,0.14073708653450012
Genuine,0.10659350454807281
Genuine,0.12071734666824341
Genuine,0.3902592658996582
Genuine,0.27052342891693115
Genuine,0.14791500568389893
Genuine,0.06909145414829254
Genuine,0.09665233641862869
Genuine,0.0718342661857605
Genuine,0.17041845619678497
Genuine,0.10251089185476303
Genuine,0.07634077966213226
Genuine,0.10340921580791473
Genuine,0.06168399751186371
Genuine,0.08782479166984558
Genuine,0.082536481320858
Genuine,0.08876316994428635
Genuine,0.10168184340000153
Genuine,0.06124783679842949
Genuine,0.14431680738925934
Genuine,0.10142253339290619
Genuine,0.20141655206680298
Genuine,0.041294410824775696
Genuine,0.12112545222043991
Genuine,0.04950445145368576
Genuine,0.17337866127490997
Genuine,0.07206060737371445
Genuine,0.2513716518878937
Genuine,0.08554176986217499
Genuine,0.09129258990287781
Genuine,0.17865213751792908
Genuine,0.10498852282762527
Genuine,0.12446369975805283
Genuine,0.19762293994426727
Genuine,0.07133374363183975
Genuine,0.11644147336483002
Genuine,0.1346409022808075
Genuine,0.13073447346687317
Genuine,0.0878637358546257
Genuine,0.0618901252746582
Genuine,0.10147379338741302
Genuine,0.0838213711977005
Genuine,0.07180444896221161
Genuine,0.25751635432243347
Genuine,0.11549246311187744
Genuine,0.13309192657470703
Genuine,0.21996089816093445
Genuine,0.08905581384897232
Genuine,0.06233474984765053
Genuine,0.05513744428753853
Genuine,0.09803029894828796
Genuine,0.2854120135307312
Genuine,0.05473187193274498
Genuine,0.16506899893283844
Genuine,0.09853581339120865
Genuine,0.11224266141653061
Genuine,0.15076354146003723
Genuine,0.11258476227521896
Genuine,0.08289297670125961
Genuine,0.11722765117883682
Genuine,0.12289684265851974
Genuine,0.08458653837442398
Genuine,0.15468890964984894
Genuine,0.07957766205072403
Genuine,0.05135181546211243
Genuine,0.20564913749694824
Genuine,0.32066914439201355
Genuine,0.1671900600194931
Genuine,0.12295430898666382
Genuine,0.06823637336492538
Genuine,0.30134645104408264
Genuine,0.1415730118751526
Genuine,0.32180747389793396
Genuine,0.14581730961799622
Genuine,0.11646907776594162
Genuine,0.11371611803770065
Genuine,0.11388421803712845
Genuine,0.23083779215812683
Genuine,0.16009269654750824
Impostor,0.39714503288269043
Impostor,0.23450937867164612
Impostor,0.2875073254108429
Impostor,0.2578359842300415
Impostor,0.34849345684051514
Impostor,0.2534520626068115
Impostor,0.15706901252269745
Impostor,0.45917829871177673
Impostor,0.2224522829055786
Impostor,0.33850228786468506
Impostor,0.3087550401687622
Impostor,0.1356346160173416
Impostor,0.34528112411499023
Impostor,0.22644326090812683
Impostor,0.1739334911108017
Impostor,0.1933342069387436
Impostor,0.2695389986038208
Impostor,0.24625703692436218
Impostor,0.6373780965805054
Impostor,0.21619485318660736
Impostor,0.3095305860042572
Impostor,0.6295725107192993
Impostor,0.1632009744644165
Impostor,0.49424535036087036
Impostor,0.5200406312942505
Impostor,0.24735331535339355
Impostor,0.22848112881183624
Impostor,0.2581801116466522
Impostor,0.19490668177604675
Impostor,0.11497683823108673
Impostor,0.24698713421821594
Impostor,0.19874389469623566
Impostor,0.09877878427505493
Impostor,0.18738441169261932
Impostor,0.21327926218509674
Impostor,0.20545177161693573
Impostor,0.4883028566837311
Impostor,0.29193753004074097
Impostor,0.4867199957370758
Impostor,0.524468719959259
Impostor,0.22242361307144165
Impostor,0.30120953917503357
Impostor,0.4018251895904541
Impostor,0.3594082295894623
Impostor,0.16335266828536987
Impostor,0.19308602809906006
Impostor,0.34023329615592957
Impostor,0.20645537972450256
Impostor,0.3287763297557831
Impostor,0.26637402176856995
Impostor,0.2185666412115097
Impostor,0.21324314177036285
Impostor,0.22715380787849426
Impostor,0.22545450925827026
Impostor,0.19806021451950073
Impostor,0.2600896656513214
Impostor,0.2701040208339691
Impostor,0.27643996477127075
Impostor,0.3834850788116455
Impostor,0.2946168780326843
Impostor,0.2859824001789093
Impostor,0.28303995728492737
Impostor,0.7086732983589172
Impostor,0.2438892275094986
Impostor,0.132028266787529
Impostor,0.1950898915529251
Impostor,0.4350517690181732
Impostor,0.30799633264541626
Impostor,0.1768004149198532
Impostor,0.2798309326171875
Impostor,0.5413455367088318
Impostor,0.27857598662376404
Impostor,0.27291905879974365
Impostor,0.35988765954971313
Impostor,0.20907564461231232
Impostor,0.26200586557388306
Impostor,0.31401148438453674
Impostor,0.5678224563598633
Impostor,0.2436707615852356
Impostor,0.21868012845516205
Impostor,0.2729808986186981
Impostor,0.23567582666873932
Impostor,0.15132974088191986
Impostor,0.16278593242168427
Impostor,0.23512735962867737
Impostor,0.5087056159973145
Impostor,0.46503710746765137
Impostor,0.3964543342590332
Impostor,0.21003325283527374
Impostor,0.3147846460342407
Impostor,0.23483702540397644
Impostor,0.261829674243927
Impostor,0.3994641900062561
Impostor,0.16935686767101288
Impostor,0.5299274325370789
Impostor,0.23604486882686615
Impostor,0.24419620633125305
Impostor,0.12013091146945953
Impostor,0.41141262650489807
Impostor,0.22970257699489594
