Score Type,Score
Genuine,0.13254617154598236
Genuine,0.16548015177249908
Genuine,0.05800908803939819
Genuine,0.09109210222959518
Genuine,0.07742226868867874
Genuine,0.0815851017832756
Genuine,0.15972721576690674
Genuine,0.12537215650081635
Genuine,0.02534925565123558
Genuine,0.11607720702886581
Genuine,0.08155208081007004
Genuine,0.4186253845691681
Genuine,0.10773083567619324
Genuine,0.13840915262699127
Genuine,0.03871246054768562
Genuine,0.15120719373226166
Genuine,0.2601540684700012
Genuine,0.23529215157032013
Genuine,0.3143722414970398
Genuine,0.12370949238538742
Genuine,0.05882629379630089
Genuine,0.2672543227672577
Genuine,0.043048687279224396
Genuine,0.06376390904188156
Genuine,0.1898164302110672
Genuine,0.26450133323669434
Genuine,0.15880094468593597
Genuine,0.1502184420824051
Genuine,0.015483289025723934
Genuine,0.22750422358512878
Genuine,0.04438692331314087
Genuine,0.09098376333713531
Genuine,0.05138637498021126
Genuine,0.03719203919172287
Genuine,0.07833924144506454
Genuine,0.13595746457576752
Genuine,0.08874530345201492
Genuine,0.040784068405628204
Genuine,0.04895903542637825
Genuine,0.03184649348258972
Genuine,0.029577013105154037
Genuine,0.06333834677934647
Genuine,0.20036686956882477
Genuine,0.08893368393182755
Genuine,0.07218848913908005
Genuine,0.10801951587200165
Genuine,0.015033634379506111
Genuine,0.31577610969543457
Genuine,0.0724940299987793
Genuine,0.09547358006238937
Genuine,0.11409781873226166
Genuine,0.13502027094364166
Genuine,0.11883814632892609
Genuine,0.06165672466158867
Genuine,0.09213574975728989
Genuine,0.11083247512578964
Genuine,0.15329092741012573
Genuine,0.08442706614732742
Genuine,0.04206140339374542
Genuine,0.02549673058092594
Genuine,0.10697996616363525
Genuine,0.036790747195482254
Genuine,0.14670293033123016
Genuine,0.044590629637241364
Genuine,0.27289891242980957
Genuine,0.12392603605985641
Genuine,0.0337960422039032
Genuine,0.035439204424619675
Genuine,0.03244863077998161
Genuine,0.04778299853205681
Genuine,0.12501291930675507
Genuine,0.045579832047224045
Genuine,0.02233791910111904
Genuine,0.07206584513187408
Genuine,0.09659604728221893
Genuine,0.05666748434305191
Genuine,0.01707199029624462
Genuine,0.06701970100402832
Genuine,0.11654715985059738
Genuine,0.054178714752197266
Genuine,0.07687661051750183
Genuine,0.13574354350566864
Genuine,0.19200082123279572
Genuine,0.030213959515094757
Genuine,0.012385310605168343
Genuine,0.126114159822464
Genuine,0.05841046944260597
Genuine,0.2026073932647705
Genuine,0.04350380226969719
Genuine,0.03808598592877388
Genuine,0.04994025081396103
Genuine,0.15470243990421295
Genuine,0.20249797403812408
Genuine,0.187022402882576
Genuine,0.0487070232629776
Genuine,0.11295628547668457
Genuine,0.02343449555337429
Genuine,0.018889933824539185
Genuine,0.08238179981708527
Genuine,0.07439514249563217
Impostor,0.22808149456977844
Impostor,0.09358211606740952
Impostor,0.10728085786104202
Impostor,0.6807619333267212
Impostor,0.09985131770372391
Impostor,0.07737834006547928
Impostor,0.10955886542797089
Impostor,0.31044360995292664
Impostor,0.6989644169807434
Impostor,0.03542172163724899
Impostor,0.1654534637928009
Impostor,0.37366801500320435
Impostor,0.42058202624320984
Impostor,0.14017537236213684
Impostor,0.6560335755348206
Impostor,0.06751224398612976
Impostor,0.13906560838222504
Impostor,0.06503287702798843
Impostor,0.21207687258720398
Impostor,0.4713570177555084
Impostor,0.1254647970199585
Impostor,0.2782873809337616
Impostor,0.39296209812164307
Impostor,0.44587239623069763
Impostor,0.37028026580810547
Impostor,0.33410319685935974
Impostor,0.47796884179115295
Impostor,0.20509055256843567
Impostor,0.06983433663845062
Impostor,0.07207370549440384
Impostor,0.20448972284793854
Impostor,0.3515006899833679
Impostor,0.4436836242675781
Impostor,0.4924493134021759
Impostor,0.24632659554481506
Impostor,0.26054856181144714
Impostor,0.27532708644866943
Impostor,0.20547376573085785
Impostor,0.08272545784711838
Impostor,0.2511632740497589
Impostor,0.14566044509410858
Impostor,0.08648631721735
Impostor,0.054894253611564636
Impostor,0.07697644084692001
Impostor,0.08129379153251648
Impostor,0.172302708029747
Impostor,0.12249927222728729
Impostor,0.3307417035102844
Impostor,0.8827449679374695
Impostor,0.23756012320518494
Impostor,0.11221516132354736
Impostor,0.4531678557395935
Impostor,0.31746894121170044
Impostor,0.404390811920166
Impostor,0.2495458573102951
Impostor,0.09167742729187012
Impostor,0.49359455704689026
Impostor,0.5767697691917419
Impostor,0.23025265336036682
Impostor,0.31749406456947327
Impostor,0.21886439621448517
Impostor,0.40265363454818726
Impostor,0.5804613828659058
Impostor,0.18984955549240112
Impostor,0.15725649893283844
Impostor,0.38612741231918335
Impostor,0.605201780796051
Impostor,0.048855457454919815
Impostor,0.07982851564884186
Impostor,0.3989424407482147
Impostor,0.23275217413902283
Impostor,0.19363494217395782
Impostor,0.07832004874944687
Impostor,0.3293258845806122
Impostor,0.16835933923721313
Impostor,0.06615456938743591
Impostor,0.13791382312774658
Impostor,0.10666225850582123
Impostor,0.23131605982780457
Impostor,0.2942657470703125
Impostor,0.6147549748420715
Impostor,0.21059191226959229
Impostor,0.0902600809931755
Impostor,0.47277653217315674
Impostor,0.4114108681678772
Impostor,0.535057783126831
Impostor,0.5016748905181885
Impostor,0.2936393916606903
Impostor,0.22656232118606567
Impostor,0.20914238691329956
Impostor,0.10098081082105637
Impostor,0.2892586886882782
Impostor,0.2996070384979248
Impostor,0.2027210146188736
Impostor,0.039868976920843124
Impostor,0.0911569744348526
Impostor,0.454772412776947
Impostor,0.11054370552301407
Impostor,0.35059216618537903
Impostor,0.14160330593585968
